(878.0811, -600.2976, 0.0)|(626.076, -873.6539, 0.0);(867.5502, -592.04, 0.0);(884.404, -589.0545, 0.0)
(907.4583, -573.7302, 0.0)|(884.404, -589.0545, 0.0);(969.1627, -525.9466, 0.0);(927.9688, -583.3655, 0.0)
(980.7844, -517.5777, 0.0)|(991.7717, -510.2569, 0.0);(969.1627, -525.9466, 0.0);(992.3115, -533.7358, 0.0)
(991.7717, -510.2569, 0.0)|(980.7844, -517.5777, 0.0);(983.4227, -493.4396, 0.0);(994.8997, -496.1234, 0.0);(1289.337, -334.9448, 0.0)
(416.5838, -1050.0272, 0.0)|(827.3416, -592.5799, 0.0)
(800.5748, -729.7673, 0.0)|(803.1853, -747.9022, 0.0);(882.8566, -656.4655, 0.0);(759.9711, -780.7258, 0.0);(813.371, -735.897, 0.0);(787.1998, -734.5948, 0.0);(861.8284, -645.0874, 0.0)
(648.5625, -906.5405, 0.0)|(684.6801, -861.6726, 0.0)
(82.3916, -913.4799, 0.0)|(67.5527, -910.5898, 0.0);(87.5568, -924.9926, 0.0);(56.8883, -903.8886, 0.0)
(152.1666, -970.8526, 0.0)|(87.5568, -924.9926, 0.0)
(315.3944, -879.4182, 0.0)|(332.7825, -903.9998, 0.0);(300.7893, -874.1461, 0.0);(318.4668, -863.999, 0.0);(304.7022, -894.9722, 0.0)
(287.2974, -876.3693, 0.0)|(180.4752, -1000.4836, 0.0);(278.3139, -860.4102, 0.0);(268.451, -863.8243, 0.0);(304.7022, -894.9722, 0.0);(286.4792, -840.0049, 0.0)
(213.5927, -1015.5373, 0.0)|(304.7022, -894.9722, 0.0)
(304.7022, -894.9722, 0.0)|(213.5927, -1015.5373, 0.0);(300.7893, -874.1461, 0.0);(315.3944, -879.4182, 0.0);(333.8512, -916.8304, 0.0);(287.2974, -876.3693, 0.0);(289.7575, -897.5209, 0.0)
(136.5819, -724.1776, 0.0)|(144.0403, -740.6848, 0.0);(84.5734, -674.3542, 0.0)
(-165.4167, -303.5726, 0.0)|(-128.1804, -335.5562, 0.0);(-160.463, -287.3267, 0.0);(-211.6811, -341.2018, 0.0)
(-128.1804, -335.5562, 0.0)|(-146.7262, -357.6302, 0.0);(-117.2377, -323.0423, 0.0);(-165.4167, -303.5726, 0.0)
(-64.3052, 943.7645, 0.0)|(-53.3069, 936.1408, 0.0)
(-257.8119, 853.5821, 0.0)|(-281.9571, 811.8583, 0.0)
(-281.9571, 811.8583, 0.0)|(-247.8822, 777.8855, 0.0);(-303.3527, 817.4173, 0.0);(-257.8119, 853.5821, 0.0)
(-945.9556, 359.8978, 0.0)|(-920.5525, 350.5434, 0.0);(-980.2365, 346.1203, 0.0)
(-920.5525, 350.5434, 0.0)|(-950.3556, 294.721, 0.0);(-859.2043, 416.2149, 0.0);(-945.9556, 359.8978, 0.0)
(-1136.3676, 298.0065, 0.0)|(-1144.249, 329.8494, 0.0);(-1154.7465, 265.1791, 0.0)
(-1144.249, 329.8494, 0.0)|(-1136.3676, 298.0065, 0.0);(-1110.2075, 418.4066, 0.0)
(-1110.2075, 418.4066, 0.0)|(-1144.249, 329.8494, 0.0);(-1094.6117, 425.9188, 0.0)
(744.186, 838.7, 0.0)|(767.1178, 878.1209, 0.0);(827.965, 783.2379, 0.0);(723.358, 851.9065, 0.0);(705.8169, 789.9999, 0.0)
(827.965, 783.2379, 0.0)|(854.5036, 821.8009, 0.0);(791.4411, 730.079, 0.0);(744.186, 838.7, 0.0)
(723.358, 851.9065, 0.0)|(744.186, 838.7, 0.0);(762.1501, 897.6011, 0.0);(689.8435, 795.9095, 0.0);(689.7285, 814.9396, 0.0);(743.6405, 897.9585, 0.0);(644.7332, 899.8168, 0.0)
(630.2727, 914.699, 0.0)|(644.7332, 899.8168, 0.0)
(615.3949, 858.2516, 0.0)|(580.6465, 875.3891, 0.0);(614.9218, 840.5742, 0.0);(504.1366, 942.0651, 0.0);(644.7332, 899.8168, 0.0);(689.7285, 814.9396, 0.0)
(644.7332, 899.8168, 0.0)|(656.1768, 911.6018, 0.0);(630.2727, 914.699, 0.0);(615.3949, 858.2516, 0.0);(723.358, 851.9065, 0.0)
(656.1768, 911.6018, 0.0)|(644.7332, 899.8168, 0.0)
(1176.2781, 431.2194, 0.0)|(1175.5378, 413.7374, 0.0);(1152.428, 399.6183, 0.0);(1160.3484, 455.4434, 0.0);(1198.03, 445.7752, 0.0);(1215.2344, 392.0268, 0.0)
(1178.844, 471.786, 0.0)|(1164.6897, 476.9873, 0.0);(1160.3484, 455.4434, 0.0);(1233.1846, 565.4163, 0.0);(1198.03, 445.7752, 0.0)
(984.124, 595.5872, 0.0)|(976.3094, 584.152, 0.0);(980.3503, 610.3577, 0.0);(949.6483, 630.9888, 0.0);(1004.6792, 582.8616, 0.0)
(1070.3298, 535.4255, 0.0)|(1037.1232, 498.2772, 0.0);(1112.7091, 494.7832, 0.0);(1018.8668, 560.3128, 0.0);(1164.6897, 476.9873, 0.0);(1004.6792, 582.8616, 0.0)
(1209.2454, 465.1473, 0.0)|(1197.401, 468.006, 0.0);(1228.615, 442.0231, 0.0);(1219.0415, 480.394, 0.0);(1220.9673, 452.5052, 0.0);(1235.9287, 458.7627, 0.0);(1198.03, 445.7752, 0.0)
(1219.0415, 480.394, 0.0)|(1209.2454, 465.1473, 0.0);(1230.9639, 484.5075, 0.0);(1235.9287, 458.7627, 0.0)
(1233.4741, 502.8433, 0.0)|(1247.7898, 478.1388, 0.0);(1230.9639, 484.5075, 0.0);(1238.7006, 521.2586, 0.0);(1259.9792, 494.7038, 0.0)
(1238.7006, 521.2586, 0.0)|(1197.401, 468.006, 0.0);(1252.3093, 541.2224, 0.0);(1259.9792, 494.7038, 0.0);(1233.4741, 502.8433, 0.0)
(1259.4617, 553.3406, 0.0)|(1268.178, 563.6639, 0.0);(1233.1846, 565.4163, 0.0);(1252.3093, 541.2224, 0.0);(1346.7305, 487.0724, 0.0)
(1268.178, 563.6639, 0.0)|(1354.7733, 707.653, 0.0);(1259.4617, 553.3406, 0.0);(1241.272, 582.0555, 0.0);(1277.4064, 553.7693, 0.0)
(1241.272, 582.0555, 0.0)|(1268.178, 563.6639, 0.0);(1272.2189, 633.657, 0.0);(1333.4779, 722.1696, 0.0);(1233.1846, 565.4163, 0.0);(1210.4922, 608.7218, 0.0)
(1252.3093, 541.2224, 0.0)|(1238.7006, 521.2586, 0.0);(1259.4617, 553.3406, 0.0);(1233.1846, 565.4163, 0.0);(1283.6514, 524.165, 0.0)
(-1501.7461, -756.9695, 0.0)|(-1531.5852, -747.6163, 0.0);(-1476.4041, -746.6953, 0.0);(-1519.6517, -745.9807, 0.0);(-1488.9944, -776.4858, 0.0);(-1544.4315, -751.8086, 0.0);(-1473.521, -762.2258, 0.0)
(-1488.9944, -776.4858, 0.0)|(-1485.5435, -789.0626, 0.0);(-1473.521, -762.2258, 0.0);(-1473.5543, -780.7575, 0.0);(-1501.7461, -756.9695, 0.0)
(-1739.8083, -947.5415, 0.0)|(-1554.9623, -913.4799, 0.0);(-1784.3361, -921.9278, 0.0)
(-1784.3361, -921.9278, 0.0)|(-1786.0615, -909.8911, 0.0);(-1739.8083, -947.5415, 0.0)
(-1786.0615, -909.8911, 0.0)|(-1784.3361, -921.9278, 0.0);(-1687.3101, -770.0545, 0.0)
(-1687.3101, -770.0545, 0.0)|(-1786.0615, -909.8911, 0.0);(-1668.6975, -783.4729, 0.0)
(-1558.2351, -782.9965, 0.0)|(-1571.0591, -783.6, 0.0);(-1590.1003, -798.5349, 0.0);(-1544.4315, -751.8086, 0.0)
(-1574.6101, -768.8318, 0.0)|(-1569.1666, -755.2545, 0.0);(-1571.0591, -783.6, 0.0)
(-1476.4041, -746.6953, 0.0)|(-1458.1421, -732.7209, 0.0);(-1473.521, -762.2258, 0.0);(-1460.3185, -751.9356, 0.0);(-1501.7461, -756.9695, 0.0)
(826.9965, -863.7608, 0.0)|(834.8112, -875.6229, 0.0);(832.5402, -835.9714, 0.0);(810.0982, -873.9714, 0.0)
(802.6732, -900.6016, 0.0)|(798.1314, -886.3099, 0.0);(810.1317, -887.9296, 0.0);(785.0179, -928.2637, 0.0)
(-34.6943, -816.7728, 0.0)|(-44.29, -824.8556, 0.0);(-11.5064, -788.3163, 0.0);(-30.0522, -830.3262, 0.0)
(-43.277, -757.0172, 0.0)|(35.3591, -655.5126, 0.0);(-11.5064, -788.3163, 0.0)
(35.0919, -812.39, 0.0)|(76.013, -763.5756, 0.0);(8.9541, -788.1733, 0.0)
(144.0403, -740.6848, 0.0)|(152.4115, -752.3008, 0.0);(136.5819, -724.1776, 0.0);(101.8725, -788.8085, 0.0);(84.0725, -694.5933, 0.0);(161.5472, -733.5202, 0.0);(134.3722, -766.025, 0.0)
(-241.832, -655.5126, 0.0)|(-236.6389, -672.7662, 0.0);(-212.9168, -622.7203, 0.0);(-180.584, -706.8209, 0.0);(-275.9097, -623.6929, 0.0)
(-212.9168, -622.7203, 0.0)|(-152.4591, -673.2506, 0.0);(-187.0127, -595.0731, 0.0);(-241.832, -655.5126, 0.0)
(-152.4591, -673.2506, 0.0)|(-212.9168, -622.7203, 0.0);(-126.2879, -639.2753, 0.0);(-180.584, -706.8209, 0.0)
(-419.4923, -515.7832, 0.0)|(-449.415, -490.9782, 0.0);(-395.0354, -536.2529, 0.0);(-424.1344, -527.1058, 0.0);(-410.0357, -501.2766, 0.0)
(-1207.4229, -275.0112, 0.0)|(-1265.053, -269.3339, 0.0);(-1277.5764, -295.6165, 0.0);(-1216.3507, -286.0563, 0.0);(-1184.4688, -275.2097, 0.0)
(491.9304, 101.7266, 0.0)|(443.4564, 130.3925, 0.0);(425.5089, 5.3391, 0.0);(509.903, 106.3322, 0.0);(497.0901, 86.7187, 0.0);(500.2627, 116.8298, 0.0)
(699.8585, 546.8924, 0.0)|(719.9406, 533.5037, 0.0);(580.0565, 627.5741, 0.0);(733.6663, 598.4222, 0.0)
(1233.1846, 565.4163, 0.0)|(1010.4399, 718.9216, 0.0);(1164.6897, 476.9873, 0.0);(1259.4617, 553.3406, 0.0);(1178.844, 471.786, 0.0);(1241.272, 582.0555, 0.0);(1056.2256, 699.7515, 0.0);(1252.3093, 541.2224, 0.0)
(1047.5649, 712.4813, 0.0)|(1101.9055, 774.4866, 0.0);(975.6581, 755.7373, 0.0);(1056.2256, 699.7515, 0.0)
(864.2774, 387.8658, 0.0)|(848.0471, 363.9, 0.0);(900.3338, 362.9948, 0.0);(876.645, 394.9967, 0.0)
(865.1012, 507.87, 0.0)|(908.705, 485.1904, 0.0);(827.6422, 540.8572, 0.0);(828.811, 454.824, 0.0);(944.0712, 444.1513, 0.0);(811.0408, 539.1578, 0.0)
(828.811, 454.824, 0.0)|(918.9019, 390.518, 0.0);(865.1012, 507.87, 0.0)
(944.0712, 444.1513, 0.0)|(918.9019, 390.518, 0.0);(955.9156, 431.3504, 0.0);(865.1012, 507.87, 0.0)
(800.4802, 149.7519, 0.0)|(830.8927, 125.2151, 0.0);(749.6295, 182.0866, 0.0);(758.6686, 86.5758, 0.0)
(758.6686, 86.5758, 0.0)|(715.1594, 110.366, 0.0);(790.1387, 64.7707, 0.0);(800.4802, 149.7519, 0.0);(700.8715, 126.2157, 0.0)
(1478.6274, 949.4506, 0.0)|(1491.6519, 954.2155, 0.0);(1432.6497, 869.4331, 0.0)
(1266.0629, 990.5715, 0.0)|(1432.6497, 869.4331, 0.0)
(1165.3522, 1032.3755, 0.0)|(1039.3218, 854.6542, 0.0)
(1039.3218, 854.6542, 0.0)|(1165.3522, 1032.3755, 0.0);(1027.1935, 863.6041, 0.0);(1111.2174, 798.7075, 0.0);(1026.2362, 837.1276, 0.0)
(1146.1606, 846.4508, 0.0)|(1110.1265, 871.3867, 0.0);(1155.9901, 839.5259, 0.0);(1111.2174, 798.7075, 0.0);(1212.8744, 941.938, 0.0)
(1212.8744, 941.938, 0.0)|(1146.1606, 846.4508, 0.0);(1177.4192, 970.7654, 0.0);(1224.4517, 936.2043, 0.0);(1237.3091, 980.6447, 0.0)
(1237.3091, 980.6447, 0.0)|(1212.8744, 941.938, 0.0)
(1313.986, 698.4412, 0.0)|(1302.1193, 680.0335, 0.0);(1203.2341, 779.9979, 0.0);(1333.4779, 722.1696, 0.0)
(1272.2189, 633.657, 0.0)|(1271.64, 646.5535, 0.0);(1241.272, 582.0555, 0.0)
(1374.2097, 869.5125, 0.0)|(1357.9572, 847.3085, 0.0);(1415.5482, 837.7908, 0.0);(1321.5222, 904.7762, 0.0)
(1415.5482, 837.7908, 0.0)|(1374.2097, 869.5125, 0.0);(1389.4493, 816.8931, 0.0);(1411.3905, 853.2962, 0.0);(1435.1127, 829.9487, 0.0);(1432.6497, 869.4331, 0.0);(1403.4423, 814.8919, 0.0);(1426.9307, 817.8461, 0.0)
(1071.3651, 696.0112, 0.0)|(1121.0803, 758.747, 0.0);(1120.5349, 671.1235, 0.0);(1056.2256, 699.7515, 0.0)
(308.9713, -96.8995, 0.0)|(241.1221, -196.2506, 0.0);(282.8446, -72.8874, 0.0);(342.5786, -124.4054, 0.0)
(-346.4667, -55.6485, 0.0)|(-324.5368, -61.5959, 0.0);(-380.319, -120.5463, 0.0);(-332.9971, -77.1356, 0.0);(-353.068, -39.2353, 0.0)
(-324.5368, -61.5959, 0.0)|(-346.4667, -55.6485, 0.0);(-317.6127, -48.9387, 0.0);(-353.068, -39.2353, 0.0);(-332.9971, -77.1356, 0.0);(-305.6181, -86.7436, 0.0)
(-994.1013, -71.6963, 0.0)|(-970.9913, -43.6185, 0.0);(-980.0639, -64.3592, 0.0);(-949.0113, -105.8524, 0.0)
(103.2974, 368.1246, 0.0)|(111.6575, 381.0683, 0.0);(148.4486, 331.3105, 0.0);(89.1709, 355.3556, 0.0)
(-41.084, -770.0862, 0.0)|(-58.8868, -803.6482, 0.0)
(-1715.8746, -439.6529, 0.0)|(-1677.9592, -393.4884, 0.0)
(-1677.9592, -393.4884, 0.0)|(-1715.8746, -439.6529, 0.0);(-1338.304, -280.4861, 0.0)
(835.4457, 989.9362, 0.0)|(630.8738, 1130.1042, 0.0);(901.1798, 944.3364, 0.0);(819.3266, 980.5811, 0.0)
(769.2996, -356.725, 0.0)|(754.0712, -382.9279, 0.0)
(853.6909, -276.7184, 0.0)|(870.144, -287.422, 0.0)
(870.144, -287.422, 0.0)|(853.6909, -276.7184, 0.0);(790.9735, -395.4735, 0.0);(881.6655, -266.6818, 0.0);(918.7461, -232.4906, 0.0)
(970.0532, -55.037, 0.0)|(948.4572, -40.8711, 0.0);(961.7042, -66.8843, 0.0);(1012.0207, -80.3078, 0.0)
(941.266, -97.4236, 0.0)|(961.7042, -66.8843, 0.0)
(309.3943, -528.4398, 0.0)|(297.2605, -550.9738, 0.0);(335.3874, -493.7573, 0.0);(306.4777, -541.3345, 0.0);(288.8336, -511.5591, 0.0)
(357.7737, -514.9575, 0.0)|(343.1797, -504.9211, 0.0)
(343.1797, -504.9211, 0.0)|(335.3874, -493.7573, 0.0);(357.7737, -514.9575, 0.0)
(335.3874, -493.7573, 0.0)|(343.1797, -504.9211, 0.0);(311.0084, -455.1045, 0.0);(309.3943, -528.4398, 0.0)
(297.2605, -550.9738, 0.0)|(309.3943, -528.4398, 0.0);(306.4777, -541.3345, 0.0);(282.2936, -571.2528, 0.0)
(306.4777, -541.3345, 0.0)|(297.2605, -550.9738, 0.0);(309.3943, -528.4398, 0.0)
(109.1973, 844.5766, 0.0)|(122.3998, 864.5412, 0.0)
(-326.5406, 411.9268, 0.0)|(-150.1882, 303.2475, 0.0);(-318.3808, 426.5858, 0.0);(-395.2525, 467.2199, 0.0)
(288.8336, -511.5591, 0.0)|(267.36, -497.6797, 0.0);(296.1361, -500.7922, 0.0);(279.9058, -524.3427, 0.0);(309.3943, -528.4398, 0.0)
(267.36, -497.6797, 0.0)|(288.8336, -511.5591, 0.0)
(296.1361, -500.7922, 0.0)|(288.8336, -511.5591, 0.0)
(279.9058, -524.3427, 0.0)|(288.8336, -511.5591, 0.0)
(313.8582, -361.0445, 0.0)|(249.3374, -438.1919, 0.0);(303.2161, -353.9936, 0.0);(330.7788, -349.277, 0.0);(269.1523, -427.5361, 0.0)
(433.0257, -390.7728, 0.0)|(424.5543, -374.8447, 0.0);(450.0131, -371.7162, 0.0);(413.5114, -382.3879, 0.0)
(367.6367, -444.6711, 0.0)|(334.0404, -420.8505, 0.0)
(-164.9937, 411.3233, 0.0)|(-197.2207, 355.4509, 0.0)
(-23.54, 237.9262, 0.0)|(-33.4475, 223.3469, 0.0);(-37.0041, 242.8019, 0.0);(-14.2449, 220.2976, 0.0);(8.4643, 278.9485, 0.0)
(-144.5443, 320.368, 0.0)|(-197.2207, 355.4509, 0.0);(-134.2139, 327.7689, 0.0);(-67.4778, 269.5783, 0.0)
(-197.2207, 355.4509, 0.0)|(-144.5443, 320.368, 0.0);(-282.5137, 413.5468, 0.0);(-164.9937, 411.3233, 0.0)
(-163.9891, 792.6761, 0.0)|(-100.2154, 855.1669, 0.0);(-203.655, 758.1911, 0.0);(-192.8013, 744.8577, 0.0)
(-203.655, 758.1911, 0.0)|(-219.4178, 747.4704, 0.0);(-192.8013, 744.8577, 0.0);(-163.9891, 792.6761, 0.0);(-247.8822, 777.8855, 0.0)
(838.9077, 421.6942, 0.0)|(876.645, 394.9967, 0.0)
(876.645, 394.9967, 0.0)|(889.1351, 386.3887, 0.0);(838.9077, 421.6942, 0.0);(864.2774, 387.8658, 0.0)
(889.1351, 386.3887, 0.0)|(876.645, 394.9967, 0.0)
(383.7112, 933.2342, 0.0)|(377.0988, 946.4487, 0.0);(413.6283, 907.0593, 0.0)
(413.6283, 907.0593, 0.0)|(383.7112, 933.2342, 0.0);(429.7863, 890.033, 0.0)
(-932.319, -934.9966, 0.0)|(-882.9948, -848.6592, 0.0);(-850.847, -856.0115, 0.0)
(-786.9357, -915.3378, 0.0)|(-850.847, -856.0115, 0.0)
(-798.1567, -770.1498, 0.0)|(-860.1143, -821.2072, 0.0);(-749.7077, -720.5331, 0.0);(-809.6449, -759.1292, 0.0);(-832.009, -831.1599, 0.0)
(-749.7077, -720.5331, 0.0)|(-798.1567, -770.1498, 0.0);(-731.3316, -730.339, 0.0);(-809.6449, -759.1292, 0.0);(-744.9794, -697.3564, 0.0);(-722.7823, -717.246, 0.0)
(-747.5231, -906.5723, 0.0)|(-735.2278, -893.8845, 0.0);(-832.009, -831.1599, 0.0);(-727.4466, -922.9362, 0.0);(-846.5807, -837.0512, 0.0)
(-685.891, -887.7867, 0.0)|(-652.7846, -848.564, 0.0);(-572.9574, -974.1873, 0.0);(-727.4466, -922.9362, 0.0)
(-652.7846, -848.564, 0.0)|(-685.891, -887.7867, 0.0);(-613.3441, -881.7207, 0.0);(-626.8555, -817.3842, 0.0)
(-846.5807, -837.0512, 0.0)|(-832.009, -831.1599, 0.0);(-850.847, -856.0115, 0.0);(-860.1143, -821.2072, 0.0);(-747.5231, -906.5723, 0.0)
(-750.0778, -811.5166, 0.0)|(-770.4382, -793.8425, 0.0);(-778.6201, -828.6985, 0.0);(-744.2558, -797.7012, 0.0)
(-1012.8141, -680.079, 0.0)|(-997.8973, -699.8972, 0.0);(-1038.6514, -594.1917, 0.0);(-1018.8713, -706.1102, 0.0)
(-997.8973, -699.8972, 0.0)|(-1012.8141, -680.079, 0.0);(-995.092, -711.8389, 0.0);(-1018.8713, -706.1102, 0.0)
(-1024.0796, -507.8907, 0.0)|(-1023.9683, -525.4384, 0.0);(-997.7358, -463.6481, 0.0)
(-951.7776, -411.481, 0.0)|(-926.2632, -390.8443, 0.0);(-997.7358, -463.6481, 0.0);(-951.6329, -425.9004, 0.0);(-974.3198, -414.9906, 0.0)
(-952.5986, -231.9983, 0.0)|(-962.9764, -216.4669, 0.0);(-982.7467, -228.171, 0.0);(-932.408, -286.1357, 0.0);(-938.0742, -249.5465, 0.0);(-923.6138, -218.7458, 0.0)
(-932.408, -286.1357, 0.0)|(-943.3062, -296.9504, 0.0);(-938.0742, -249.5465, 0.0);(-910.7452, -274.3046, 0.0);(-952.5986, -231.9983, 0.0);(-921.7065, -312.8205, 0.0)
(-1032.3062, -341.3526, 0.0)|(-1052.8446, -345.5927, 0.0);(-1120.204, -410.6552, 0.0);(-1070.3218, -357.1538, 0.0);(-1017.6231, -326.4249, 0.0);(-921.7065, -312.8205, 0.0)
(-1120.204, -410.6552, 0.0)|(-1141.889, -435.9527, 0.0);(-1070.3218, -357.1538, 0.0);(-1032.3062, -341.3526, 0.0);(-1196.9587, -506.7711, 0.0)
(-1141.889, -435.9527, 0.0)|(-1120.204, -410.6552, 0.0);(-1171.0436, -473.891, 0.0);(-1121.6622, -398.4114, 0.0)
(-1171.0436, -473.891, 0.0)|(-1141.889, -435.9527, 0.0);(-1196.9587, -506.7711, 0.0)
(-1196.9587, -506.7711, 0.0)|(-1171.0436, -473.891, 0.0);(-1207.8236, -523.0087, 0.0);(-1182.5652, -524.8231, 0.0);(-1322.2155, -579.3041, 0.0);(-1120.204, -410.6552, 0.0)
(-1207.8236, -523.0087, 0.0)|(-1334.9059, -600.377, 0.0);(-1196.9587, -506.7711, 0.0);(-1182.5652, -524.8231, 0.0)
(-905.0234, -289.1212, 0.0)|(-910.7452, -274.3046, 0.0);(-899.7469, -303.4297, 0.0);(-921.7065, -312.8205, 0.0)
(-910.7452, -274.3046, 0.0)|(-905.0234, -289.1212, 0.0);(-923.6138, -218.7458, 0.0);(-932.408, -286.1357, 0.0)
(-943.3062, -296.9504, 0.0)|(-1017.6231, -326.4249, 0.0);(-932.408, -286.1357, 0.0)
(-1017.6231, -326.4249, 0.0)|(-943.3062, -296.9504, 0.0);(-1032.3062, -341.3526, 0.0)
(-1052.8446, -345.5927, 0.0)|(-1070.3218, -357.1538, 0.0);(-1032.3062, -341.3526, 0.0)
(-1070.3218, -357.1538, 0.0)|(-1121.6622, -398.4114, 0.0);(-1052.8446, -345.5927, 0.0);(-1120.204, -410.6552, 0.0);(-1032.3062, -341.3526, 0.0)
(-921.7065, -312.8205, 0.0)|(-905.0234, -289.1212, 0.0);(-920.4746, -350.6745, 0.0);(-1032.3062, -341.3526, 0.0);(-932.408, -286.1357, 0.0);(-899.7469, -303.4297, 0.0)
(-934.0555, -363.6172, 0.0)|(-938.4638, -376.1151, 0.0);(-1062.9133, -530.4248, 0.0);(-920.4746, -350.6745, 0.0)
(-1062.9133, -530.4248, 0.0)|(-934.0555, -363.6172, 0.0);(-1162.9396, -516.0373, 0.0);(-1131.848, -533.9343, 0.0);(-1049.4382, -544.0818, 0.0);(-1064.7001, -552.0854, 0.0)
(-1162.9396, -516.0373, 0.0)|(-1182.5652, -524.8231, 0.0);(-1150.0933, -531.9811, 0.0);(-1062.9133, -530.4248, 0.0)
(-1182.5652, -524.8231, 0.0)|(-1162.9396, -516.0373, 0.0);(-1196.9587, -506.7711, 0.0);(-1150.0933, -531.9811, 0.0);(-1207.8236, -523.0087, 0.0);(-1375.9717, -636.8854, 0.0)
(-1131.848, -533.9343, 0.0)|(-1150.0933, -531.9811, 0.0);(-1064.7001, -552.0854, 0.0);(-1062.9133, -530.4248, 0.0)
(-1150.0933, -531.9811, 0.0)|(-1131.848, -533.9343, 0.0);(-1162.9396, -516.0373, 0.0);(-1182.5652, -524.8231, 0.0)
(-1426.8558, -698.1187, 0.0)|(-1375.9717, -636.8854, 0.0);(-1440.9489, -704.8517, 0.0)
(-1460.3185, -751.9356, 0.0)|(-1473.5543, -780.7575, 0.0);(-1473.521, -762.2258, 0.0);(-1476.4041, -746.6953, 0.0);(-1458.1421, -732.7209, 0.0)
(-1473.5543, -780.7575, 0.0)|(-1460.3185, -751.9356, 0.0);(-1533.4442, -890.2639, 0.0);(-1473.521, -762.2258, 0.0);(-1485.5435, -789.0626, 0.0);(-1488.9944, -776.4858, 0.0)
(-1533.4442, -890.2639, 0.0)|(-1473.5543, -780.7575, 0.0);(-1548.2385, -900.2681, 0.0)
(-1548.7284, -930.7092, 0.0)|(-1554.9623, -913.4799, 0.0)
(-1066.4923, -588.4828, 0.0)|(-1081.4648, -597.9791, 0.0);(-1064.7001, -552.0854, 0.0);(-1053.2565, -585.5609, 0.0);(-1059.4514, -603.9897, 0.0)
(-1064.7001, -552.0854, 0.0)|(-1066.4923, -588.4828, 0.0);(-1131.848, -533.9343, 0.0);(-1051.5421, -557.2783, 0.0);(-1062.9133, -530.4248, 0.0)
(-1059.4514, -603.9897, 0.0)|(-1066.4923, -588.4828, 0.0);(-1032.8071, -694.4504, 0.0);(-1038.6514, -594.1917, 0.0);(-1018.8713, -706.1102, 0.0);(-1053.2565, -585.5609, 0.0)
(-1032.8071, -694.4504, 0.0)|(-1059.4514, -603.9897, 0.0);(-1044.3536, -717.0038, 0.0);(-1018.8713, -706.1102, 0.0)
(-1154.5349, -744.6944, 0.0)|(-1172.771, -767.0505, 0.0);(-1044.3536, -717.0038, 0.0)
(-1188.0421, -789.015, 0.0)|(-1248.5331, -785.4738, 0.0);(-1174.6058, -791.3176, 0.0);(-1185.3927, -804.5771, 0.0);(-1194.5209, -820.4093, 0.0);(-1172.771, -767.0505, 0.0)
(-1194.5209, -820.4093, 0.0)|(-1184.0569, -828.2856, 0.0);(-1201.3447, -832.7637, 0.0);(-1185.3927, -804.5771, 0.0);(-1188.0421, -789.015, 0.0)
(-1201.3447, -832.7637, 0.0)|(-1194.5209, -820.4093, 0.0);(-1184.0569, -828.2856, 0.0);(-1195.7343, -848.0876, 0.0);(-1212.6326, -838.6551, 0.0)
(-1212.6326, -838.6551, 0.0)|(-1294.2408, -879.6404, 0.0);(-1195.7343, -848.0876, 0.0);(-1201.3447, -832.7637, 0.0)
(-1294.2408, -879.6404, 0.0)|(-1212.6326, -838.6551, 0.0);(-1384.4459, -980.6185, 0.0)
(-1404.8702, -990.4637, 0.0)|(-1435.8616, -996.1168, 0.0);(-1384.4459, -980.6185, 0.0)
(-1435.8616, -996.1168, 0.0)|(-1404.8702, -990.4637, 0.0);(-1441.472, -984.8106, 0.0);(-1455.1643, -1004.1359, 0.0)
(-1455.1643, -1004.1359, 0.0)|(-1573.6306, -1188.3906, 0.0);(-1435.8616, -996.1168, 0.0)
(-967.4291, -765.8464, 0.0)|(-953.7146, -760.082, 0.0);(-1037.0594, -870.6367, 0.0);(-1014.5507, -719.8423, 0.0);(-949.195, -790.7538, 0.0);(-1046.8445, -877.5602, 0.0)
(-930.1965, -776.2504, 0.0)|(-924.5823, -808.2136, 0.0);(-949.195, -790.7538, 0.0);(-953.7146, -760.082, 0.0);(-949.8073, -744.0592, 0.0);(-860.1143, -821.2072, 0.0)
(-953.7146, -760.082, 0.0)|(-967.4291, -765.8464, 0.0);(-987.6448, -730.0611, 0.0);(-949.8073, -744.0592, 0.0);(-930.1965, -776.2504, 0.0)
(-904.144, -813.0569, 0.0)|(-882.9948, -848.6592, 0.0);(-924.5823, -808.2136, 0.0)
(-882.9948, -848.6592, 0.0)|(-904.144, -813.0569, 0.0);(-850.847, -856.0115, 0.0);(-966.6499, -958.2443, 0.0);(-924.5823, -808.2136, 0.0);(-932.319, -934.9966, 0.0);(-860.1143, -821.2072, 0.0)
(-1053.2565, -585.5609, 0.0)|(-1066.4923, -588.4828, 0.0);(-1038.6514, -594.1917, 0.0);(-1044.4567, -563.7137, 0.0);(-1059.4514, -603.9897, 0.0)
(-1051.5421, -557.2783, 0.0)|(-1049.4382, -544.0818, 0.0);(-1064.7001, -552.0854, 0.0);(-1044.4567, -563.7137, 0.0)
(-1049.4382, -544.0818, 0.0)|(-1051.5421, -557.2783, 0.0);(-1036.2468, -528.7891, 0.0);(-1062.9133, -530.4248, 0.0)
